filename,band_id,x_center,width,band_rate,symmetry,log_norm,std_l,energy,label
129.bmp,2,57,9,0.45,0.337689995765686,0.247302204370499,10.1055488586426,59.6484298784358,0
129.bmp,3,77,10,0.5,0.00631707767024636,0.0399999096989632,2.63717603683472,44.0231123225907,0
130.bmp,0,13,10,0.476190476190476,0.09993065148592,0.0922405570745468,6.39606857299805,22.1275578342603,0
130.bmp,1,34,9,0.439024390243902,0.298316091299057,0.361282348632813,11.4218864440918,52.0183473326244,0
130.bmp,2,54,10,0.476190476190476,0.00640363711863756,0.0305919032543898,2.5880618095398,58.2088951711078,0
130.bmp,3,76,10,0.454545454545455,0.0252666044980288,0.0220048446208239,3.04260540008545,11.3062784649453,0
131.bmp,0,15,11,0.647058823529412,0.000930766342207789,0.0132110510021448,1.60090923309326,48.6132489753877,0
131.bmp,1,32,10,0.588235294117647,0.0484310537576675,0.0483190752565861,4.44718742370606,88.3814922714894,0
131.bmp,2,49,9,0.382978723404255,0.00295212003402412,0.024942809715867,2.10397887229919,81.9837628157841,0
131.bmp,3,79,11,0.366666666666667,0.0811000242829323,0.0627788305282593,7.9616322517395,33.608814025706,0
132.bmp,0,12,12,0.666666666666667,0.0025989671703428,0.0117479097098112,2.16240072250366,23.4842971386329,0
132.bmp,1,30,10,0.512820512820513,0.0288059264421463,0.0513784028589726,2.60605812072754,45.9247272485707,0
132.bmp,2,51,11,0.578947368421053,0.0180281400680542,0.0382762998342514,1.92980527877808,73.508759972727,0
132.bmp,3,68,9,0.529411764705882,0.00619039218872786,0.0745302885770798,5.75764179229736,18.9039017987958,0
133.bmp,0,15,10,0.526315789473684,0.000157170361489989,0.0247588884085417,1.90243256092072,86.6279910837632,0
133.bmp,1,34,9,0.514285714285714,0.00840081833302975,0.0173519253730774,1.26242339611053,86.5734006670572,0
133.bmp,2,50,9,0.620689655172414,0.189167991280556,0.157307237386704,7.64400339126587,83.0603282865484,0
133.bmp,3,63,8,0.5,0.0200661383569241,0.0867497026920319,3.00109601020813,82.7136856156923,0
133.bmp,4,82,7,0.368421052631579,0.222527474164963,0.180710673332214,12.3144063949585,87.4392882489042,0
134.bmp,0,13,10,0.555555555555556,0.000139352079713717,0.0170554649084806,2.48972582817078,49.3299933697196,0
134.bmp,1,31,9,0.473684210526316,0.00995910167694092,0.0479729026556015,4.4190845489502,83.8543514127749,0
134.bmp,2,51,11,0.468085106382979,0.101738184690475,0.109024874866009,9.87460136413574,27.8448344856385,0
134.bmp,3,78,9,0.333333333333333,0.0191603675484657,0.0320039801299572,3.97488355636597,15.4377682855793,0
135.bmp,0,6,7,0.333333333333333,0.0133849857375026,0.0416103340685368,4.90690517425537,11.9017173498709,0
135.bmp,1,27,10,0.465116279069767,0.00307651655748487,0.0204091817140579,2.3917191028595,67.2545521091965,0
135.bmp,2,49,10,0.476190476190476,0.0152859976515174,0.0207442715764046,3.77880096435547,24.770154231591,0
135.bmp,3,69,10,0.5,0.0278807375580072,0.0703270956873894,6.41578578948975,46.6848415115808,0
136.bmp,0,40,10,0.526315789473684,0.00537728331983089,0.0132930763065815,2.13410067558289,39.7180256865281,0
136.bmp,1,59,11,0.578947368421053,0.00489890761673451,0.0106199262663722,1.90336906909943,45.4629805582304,0
136.bmp,2,78,13,0.68421052631579,0.00422794232144952,0.00883110240101814,1.57878708839417,60.3301003739366,0
137.bmp,0,36,12,0.631578947368421,0.0112914321944118,0.0183681920170784,4.37133312225342,53.6717697895579,0
137.bmp,1,55,9,0.45,0.00124393799342215,0.049097266048193,1.51476502418518,55.6095864236093,0
137.bmp,2,76,10,0.476190476190476,0.0215122178196907,0.0274826418608427,2.70275926589966,62.4581395577011,0
138.bmp,0,9,7,0.35,0.0290055628865957,0.067363016307354,4.2715425491333,15.1000602693858,0
138.bmp,1,29,9,0.439024390243902,0.0408254228532314,0.0442662090063095,3.54759097099304,55.1118430600546,0
138.bmp,2,50,11,0.536585365853659,0.00144024915061891,0.0182998571544886,2.71373987197876,15.0775342682526,0
138.bmp,3,70,11,0.55,0.0114482790231705,0.0613720156252384,4.57900619506836,39.6587517696332,0
139.bmp,0,15,10,0.588235294117647,0.0262057986110449,0.0281813312321901,5.19675254821777,86.8532222748413,0
139.bmp,1,32,8,0.4,0.0820728689432144,0.075280599296093,8.91320705413818,62.3173931661125,0
139.bmp,2,55,11,0.448979591836735,0.0129044773057103,0.0195804219692945,2.52031421661377,78.7513501644925,0
139.bmp,3,81,14,0.538461538461538,0.00577315222471952,0.051998108625412,7.25724744796753,10.5802718775286,0
140.bmp,0,12,8,0.347826086956522,0.049808707088232,0.0564698465168476,4.65916633605957,30.5824001130147,0
140.bmp,1,35,10,0.476190476190476,0.0078407172113657,0.0115521419793367,1.12468028068542,29.6662968273379,0
140.bmp,2,54,11,0.594594594594595,0.00502135697752237,0.012732895091176,1.63198232650757,43.9615023959929,0
140.bmp,3,72,6,0.333333333333333,0.0338284708559513,0.0415670983493328,4.85070323944092,5.22923748918742,0
141.bmp,0,12,13,0.590909090909091,0.00949617102742195,0.0172574203461409,2.45954346656799,14.9012140598881,0
141.bmp,1,34,11,0.536585365853659,0.29218864440918,0.167833685874939,6.35889434814453,37.8615932241142,0
141.bmp,2,53,11,0.578947368421053,0.0736714825034142,0.0885507091879845,4.03174114227295,58.7382350815978,0
142.bmp,0,37,13,0.565217391304348,0.000366704014595598,0.0454726740717888,9.7918176651001,85.6479176116716,0
142.bmp,1,60,11,0.511627906976744,0.00282490160316229,0.0274418611079454,3.83533620834351,32.0034073780189,0
142.bmp,2,80,13,0.65,0.00714105227962136,0.00886671058833599,1.26905274391174,57.3010748092681,0
143.bmp,0,18,10,0.588235294117647,0.0065527237020433,0.00963287428021431,1.53660809993744,74.2948530860127,0
143.bmp,1,35,9,0.45,0.016002481803298,0.0362650938332081,5.0442590713501,53.5463995605024,0
143.bmp,2,58,10,0.444444444444444,0.00431823451071978,0.0216437559574842,2.12350201606751,68.3317704974123,0
143.bmp,3,80,9,0.409090909090909,0.0758195072412491,0.0649971887469292,6.68650245666504,17.7417325176932,0
144.bmp,0,13,11,0.44,0.00450901873409748,0.0248283203691244,2.87342023849487,30.7704363635518,0
144.bmp,1,38,12,0.533333333333333,0.00420937733724713,0.00966605730354786,1.27959287166595,105.497018432331,0
144.bmp,2,58,10,0.512820512820513,0.00103889091406018,0.0025085280649364,0.460807532072067,42.0899467779098,0
144.bmp,3,77,11,0.578947368421053,0.0196019373834133,0.012746587395668,1.75712323188782,131.787151458929,0
145.bmp,0,12,10,0.5,0.0523194894194603,0.0403109900653362,3.82061147689819,38.1001838753891,0
145.bmp,1,32,10,0.512820512820513,0.000690406479407102,0.0178610440343618,0.852447092533112,41.2570271936471,0
145.bmp,2,51,8,0.372093023255814,0.0125784697011113,0.154481008648872,3.49949979782105,58.3849937263368,0
145.bmp,3,75,8,0.333333333333333,0.00423810025677085,0.0119612701237202,1.33717882633209,4.77369627979019,0
146.bmp,0,13,9,0.409090909090909,0.0109923910349607,0.0508195422589779,4.17518472671509,29.3767086533186,0
146.bmp,1,35,9,0.439024390243902,0.0660377740859985,0.0572846420109272,7.41964626312256,31.6301984204936,0
146.bmp,2,54,11,0.594594594594595,0.0352531038224697,0.0327658876776695,4.939621925354,54.5665124210999,0
146.bmp,3,72,6,0.333333333333333,0.00619110092520714,0.0558352544903755,6.21263742446899,8.37515936364276,0
147.bmp,0,16,10,0.588235294117647,0.044233862310648,0.0429847650229931,6.10093355178833,86.8668415857462,0
147.bmp,1,33,8,0.4,0.0472921803593636,0.0665837973356247,8.35633659362793,61.973319002172,0
147.bmp,2,56,10,0.5,0.00865881983190775,0.0455112941563129,4.70819473266602,77.548227817393,0
147.bmp,3,73,11,0.647058823529412,0.0241397544741631,0.0295158922672272,3.90674781799316,6.34166589354608,1
148.bmp,0,8,14,0.5,0.016202699393034,0.0387686192989349,6.52588796615601,9.40267422215318,0
148.bmp,1,36,11,0.468085106382979,0.00549692008644342,0.0232982523739338,4.82639694213867,47.0943398837159,0
148.bmp,2,55,9,0.45,0.0297567415982485,0.0848022624850273,3.03967356681824,58.2674755850028,0
148.bmp,3,76,11,0.523809523809524,0.0146646881476045,0.0248883217573166,2.68783307075501,65.5667069871157,0
149.bmp,0,11,10,0.5,0.0194497983902693,0.0418909452855587,3.25415563583374,37.1502699550237,0
149.bmp,1,31,11,0.564102564102564,0.00313490210101008,0.0563266538083553,4.8149209022522,39.2218295591857,0
149.bmp,2,50,8,0.421052631578947,0.089532658457756,0.133761495351791,4.74112939834595,55.6552042115847,0
150.bmp,0,15,12,0.5,0.0019693411886692,0.029618950560689,3.25823760032654,22.8863911515069,0
150.bmp,1,39,11,0.523809523809524,0.000183301061042584,0.0141883967444301,1.62169814109802,89.5841401636191,0
150.bmp,2,57,10,0.512820512820513,0.00311117875389755,0.0120616313070059,1.89455282688141,34.4813120272502,0
150.bmp,3,78,10,0.476190476190476,0.00361090037040412,0.0167020745575428,1.51135575771332,113.682065866418,0
151.bmp,0,12,10,0.625,0.00371563248336315,0.0227383449673653,1.86638963222504,97.2122228882896,0
151.bmp,1,28,10,0.588235294117647,0.00221452838741243,0.00990711525082588,1.13161873817444,54.7974247567912,0
151.bmp,2,46,12,0.452830188679245,0.00122087600175291,0.0121915470808744,0.562896609306335,59.98386657799,0
151.bmp,3,81,12,0.342857142857143,0.0319674015045166,0.0396354198455811,4.94741630554199,33.7065495653636,0
152.bmp,0,13,9,0.6,0.0380979366600513,0.0369996465742588,2.6984486579895,89.3677865610228,0
152.bmp,1,28,9,0.529411764705882,0.00656261760741472,0.0191574357450008,1.91969692707062,49.066369321648,0
152.bmp,2,47,12,0.461538461538462,0.0128949759528041,0.0143890287727118,0.600712239742279,56.1093107684702,0
152.bmp,3,80,12,0.363636363636364,0.0116979395970702,0.0326676890254021,3.20416307449341,24.9077152010602,0
153.bmp,0,17,7,0.269230769230769,0.00760257104411721,0.0420517176389694,3.66563987731934,7.58758052513031,0
153.bmp,1,43,10,0.465116279069767,0.00585330324247479,0.0285312719643116,2.77719020843506,11.5756290595565,0
153.bmp,2,60,12,0.615384615384615,0.000261490320554003,0.0346397235989571,2.66152167320251,89.1152094638876,0
153.bmp,3,82,11,0.5,0.00466416077688336,0.0179895367473364,2.63917756080627,49.7991509494886,0
154.bmp,0,6,11,0.423076923076923,0.000778348941821605,0.0758863389492035,6.57111120223999,25.7827823800986,0
154.bmp,1,32,9,0.4,0.0174592956900597,0.0561976730823517,4.03280639648438,58.3567454767021,0
154.bmp,2,51,8,0.41025641025641,0.218380182981491,0.243093863129616,5.99591112136841,57.2039580553497,0
154.bmp,3,71,10,0.5,0.0201544873416424,0.0432048514485359,2.42256546020508,41.2224238239735,0
155.bmp,0,15,13,0.393939393939394,0.00269512343220413,0.0244329050183296,2.50919604301453,11.9442946629458,0
155.bmp,1,48,9,0.382978723404255,0.0708570778369904,0.064440630376339,5.28592824935913,45.6737837464169,0
155.bmp,2,62,9,0.666666666666667,0.0260672532021999,0.0507489256560802,4.37517261505127,51.0625334836521,0
155.bmp,3,75,7,0.538461538461538,0.0365591049194336,0.0418961085379124,3.40152430534363,10.2075313944354,0
156.bmp,0,15,10,0.555555555555556,0.010861175134778,0.0354005396366119,2.91499090194702,49.8297761584457,0
156.bmp,1,33,11,0.594594594594595,0.00971357803791761,0.0171003136783838,2.48680329322815,62.9606597808905,0
156.bmp,2,52,9,0.473684210526316,0.0231751892715693,0.0311690960079432,3.23160934448242,51.2970621660885,0
157.bmp,0,14,9,0.5,0.020255271345377,0.0266147200018168,1.97121429443359,90.463319348562,0
157.bmp,1,32,9,0.5625,0.00230839103460312,0.0318425819277763,2.34461522102356,84.2101617061424,0
157.bmp,2,46,10,0.666666666666667,0.262839525938034,0.195587024092674,10.35986328125,82.9868038900028,0
157.bmp,3,62,7,0.411764705882353,0.209944009780884,0.229943498969078,11.3365030288696,86.9123869576973,0
157.bmp,4,80,8,0.444444444444444,0.154971420764923,0.172895550727844,10.2353630065918,94.0223069239962,0
158.bmp,0,18,10,0.588235294117647,0.00517944106832147,0.0379886217415333,2.19605684280396,48.2483234456033,0
158.bmp,1,35,11,0.594594594594595,0.00750687113031745,0.0127703938633204,1.88267397880554,54.3342396228258,0
158.bmp,2,55,8,0.347826086956522,0.0263560302555561,0.0375622063875198,2.8152551651001,43.0918538414634,0
158.bmp,3,81,10,0.384615384615385,0.0055552963167429,0.0389267802238464,4.97942113876343,19.0008706639795,0
159.bmp,0,12,11,0.6875,0.00568600045517087,0.0158456824719906,1.37699496746063,94.0793883425277,0
159.bmp,1,28,10,0.588235294117647,0.00045177640276961,0.00854010321199894,1.01689696311951,54.2684825060046,0
159.bmp,2,46,12,0.461538461538462,0.0143584236502647,0.0190097168087959,1.45679795742035,57.5392781083893,0
159.bmp,3,80,12,0.352941176470588,0.000256868137512356,0.020219661295414,2.28020215034485,30.3532207345599,0
160.bmp,0,17,10,0.526315789473684,0.00228562857955694,0.043641421943903,5.92560625076294,15.9327966481795,0
160.bmp,1,36,10,0.540540540540541,0.000378032651497051,0.0263562258332968,2.48475956916809,74.9061649921287,0
160.bmp,2,54,11,0.578947368421053,0.00272076996043324,0.0326020158827305,5.76968145370483,69.6237103481855,0
160.bmp,3,74,11,0.55,0.0094231516122818,0.0206623319536448,2.31614327430725,74.093536559227,0
161.bmp,0,10,12,0.48,0.032060693949461,0.0601088032126427,7.8617901802063,15.1036001602249,0
161.bmp,1,35,12,0.571428571428571,0.00280512659810483,0.0244946181774139,4.39392137527466,52.1034163580037,0
161.bmp,2,52,10,0.512820512820513,0.0164102744311094,0.0650237277150154,3.32790350914001,55.9008456942814,0
161.bmp,3,74,11,0.5,0.0482910424470902,0.0467633940279484,4.72017526626587,75.1111222840275,0
162.bmp,0,9,8,0.4,0.0222843326628208,0.0730393826961517,4.03942775726318,83.2945851897276,0
162.bmp,1,29,8,0.390243902439024,0.00420908164232969,0.0740216448903084,4.82807397842407,38.7383132185098,0
162.bmp,2,50,10,0.444444444444444,0.0446976646780968,0.0693284869194031,0.68402898311615,46.9971479407074,0
162.bmp,3,74,8,0.333333333333333,0.0164452027529478,0.0982202589511871,6.56250715255737,16.0075680549806,0
163.bmp,0,13,9,0.36,0.0291571021080017,0.036933921277523,4.16718196868897,12.8788413373418,0
163.bmp,1,38,9,0.4,0.0109728388488293,0.037922915071249,3.63948011398315,56.7907561373788,0
163.bmp,2,58,10,0.5,0.0255155600607395,0.0998036861419678,4.81505250930786,52.6368113232334,0
163.bmp,3,78,9,0.45,0.00141882686875761,0.0485968478024006,3.18322277069092,36.0649586478206,0
164.bmp,0,21,10,0.555555555555556,0.00547241233289242,0.0091191790997982,1.51282703876495,58.0425139736684,0
164.bmp,1,39,9,0.473684210526316,0.0217500999569893,0.0382489673793316,4.73404026031494,90.3474964245773,0
164.bmp,2,59,10,0.425531914893617,0.0427461415529251,0.0692750439047813,6.05892944335938,37.2440358882062,0
164.bmp,3,86,9,0.333333333333333,0.0214532949030399,0.0327120088040829,4.57401323318481,25.2227713685209,0
165.bmp,0,11,10,0.588235294117647,0.00572441704571247,0.0152556216344237,1.83270978927612,67.6393648749772,0
165.bmp,1,28,8,0.41025641025641,0.0582786798477173,0.0478917323052883,4.56515026092529,55.6007259047075,0
165.bmp,2,50,11,0.564102564102564,0.0124804247170687,0.0402771607041359,3.90287923812866,65.3247799677469,0
165.bmp,3,67,13,0.764705882352941,0.00816457625478506,0.0140681182965636,1.78575968742371,8.04778802111519,1
166.bmp,0,17,11,0.5,0.010652769356966,0.0263016056269407,3.02248406410217,66.0520609010421,0
166.bmp,1,39,9,0.45,0.00179380178451538,0.0161981657147408,2.35020422935486,65.2632900526876,0
166.bmp,2,57,10,0.540540540540541,0.00345366029068828,0.0119530698284507,2.46940159797668,81.2478047020295,0
166.bmp,3,76,9,0.473684210526316,0.0531690791249275,0.0459986515343189,5.79099893569946,25.1604632302756,0
167.bmp,0,18,10,0.588235294117647,0.00524601433426142,0.0199635587632656,1.0065084695816,48.4885787913129,0
167.bmp,1,35,11,0.594594594594595,0.00628614518791437,0.0136800864711404,1.98267376422882,56.9388896643133,0
167.bmp,2,55,9,0.391304347826087,0.038089357316494,0.0501473620533943,3.8086850643158,42.8151452573274,0
167.bmp,3,81,11,0.423076923076923,0.000173591339262202,0.0435467287898064,5.71164035797119,17.0787148150519,0
168.bmp,0,13,11,0.55,0.0260424558073282,0.0207282491028309,2.83006930351257,54.0419509227976,0
168.bmp,1,33,9,0.45,0.0134568847715855,0.0523814931511879,3.61938524246216,100.695381155112,0
168.bmp,2,53,10,0.408163265306122,0.118582017719746,0.0775992944836617,8.91152286529541,37.3311878232791,0
168.bmp,3,82,9,0.310344827586207,0.0167665407061577,0.0435254536569119,7.44452476501465,8.38839082146697,0
169.bmp,0,38,11,0.55,0.00112304789945483,0.00576337426900864,0.891721546649933,56.7962113636657,0
169.bmp,1,58,9,0.439024390243902,0.0108906999230385,0.0880110859870911,4.01650190353394,64.5566660336425,0
169.bmp,2,79,10,0.476190476190476,0.0482406169176102,0.0642896443605423,5.15595054626465,73.6473171835771,0
170.bmp,0,11,12,0.342857142857143,0.00346669228747487,0.0313695482909679,4.89394235610962,17.0204966302907,0
170.bmp,1,46,9,0.36734693877551,0.0412680320441723,0.0539670772850513,5.14566135406494,53.5295580189299,0
170.bmp,2,60,9,0.666666666666667,7.19352392479777E-05,0.0275384094566107,2.86630201339722,83.520889908641,0
170.bmp,3,73,8,0.615384615384615,0.00552741764113307,0.0195041596889496,2.31634926795959,16.5602950731788,0
171.bmp,0,21,12,0.428571428571429,0.00771358842030168,0.0365008674561977,7.82538604736328,10.6515532609688,0
171.bmp,1,49,10,0.434782608695652,0.153162837028503,0.126792743802071,11.519814491272,39.8715461758635,0
171.bmp,2,67,10,0.540540540540541,0.00438543688505888,0.0129943965002894,1.77685308456421,55.3682364433954,0
171.bmp,3,86,9,0.473684210526316,0.0208877716213465,0.0176597405225039,2.07377028465271,64.4685480221213,0
172.bmp,0,19,10,0.476190476190476,0.00318740028887987,0.0205818619579077,2.06479287147522,61.3016196146896,0
172.bmp,1,40,10,0.512820512820513,0.0120198987424374,0.0375677533447742,2.63981890678406,63.3713212822428,0
172.bmp,2,58,10,0.526315789473684,0.000599168590269983,0.00645086914300919,0.677139520645142,57.3296883046091,0
172.bmp,3,78,9,0.45,0.0776188299059868,0.090126097202301,7.61421298980713,19.4170621891736,0
173.bmp,0,16,11,0.611111111111111,0.00803980138152838,0.00926014874130487,1.68427896499634,62.6168629328663,0
173.bmp,1,34,9,0.473684210526316,0.00502370670437813,0.0436056740581989,4.50204372406006,106.537637189609,0
173.bmp,2,54,11,0.468085106382979,0.0844904631376267,0.101082593202591,9.794602394104,40.0334897056936,0
173.bmp,3,81,9,0.333333333333333,0.035440631210804,0.0377978682518005,6.34682369232178,20.6408292722426,0
174.bmp,0,16,14,0.5,0.00368932355195284,0.0434430986642838,4.71606254577637,8.33039859534362,0
174.bmp,1,44,11,0.488888888888889,0.00385266309604049,0.0289463419467211,2.96146893501282,49.6378582658185,0
174.bmp,2,61,9,0.514285714285714,0.0251862090080977,0.0837074890732765,2.38469862937927,43.0939305265695,0
174.bmp,3,79,8,0.444444444444444,0.0230251103639603,0.0382229425013065,1.99290335178375,56.1756701895138,0
175.bmp,0,10,9,0.346153846153846,0.0572347193956375,0.0816667154431343,6.58054780960083,19.82965833884,0
175.bmp,1,36,9,0.391304347826087,0.0539738684892654,0.0606898628175259,3.89597082138062,48.5995024475137,0
175.bmp,2,56,9,0.45,0.0533472932875156,0.155646562576294,3.41591906547546,48.2300886925178,0
175.bmp,3,76,10,0.5,0.030381053686142,0.0539667196571827,2.64067721366882,35.7491404732205,0
176.bmp,0,14,10,0.526315789473684,0.00449169240891933,0.0109303090721369,0.947086095809937,50.5993261096219,0
176.bmp,1,33,8,0.4,0.00406944192945957,0.0484172515571117,2.97518968582153,85.2468283949345,0
176.bmp,2,54,10,0.416666666666667,0.0345074534416199,0.0496394447982311,4.382981300354,35.8771649877552,0
176.bmp,3,81,8,0.296296296296296,0.0179376695305109,0.049005176872015,6.6520528793335,5.23719129359292,0
177.bmp,0,17,10,0.588235294117647,0.00746230594813824,0.0115654328837991,1.31586468219757,53.7971316878783,0
177.bmp,1,34,9,0.545454545454545,0.0434893146157265,0.0303398203104734,3.15172505378723,83.5473450380579,0
177.bmp,2,50,9,0.439024390243902,0.0288402363657951,0.0394892916083336,4.46505689620972,86.4405592458869,0
177.bmp,3,75,11,0.44,0.0079081216827035,0.0505052842199802,6.07005643844605,40.0544276806654,0
178.bmp,0,21,11,0.379310344827586,0.018583981320262,0.0379427075386047,7.29740858078003,14.1697032205934,0
178.bmp,1,50,10,0.434782608695652,0.0311177186667919,0.0483297929167748,4.06290292739868,42.3440963676955,0
178.bmp,2,67,10,0.555555555555556,0.00902416091412306,0.0166802387684584,2.23681592941284,57.9164885648936,0
178.bmp,3,86,10,0.526315789473684,0.0106053035706282,0.0169320423156023,1.55585038661957,65.520872345263,0
179.bmp,0,13,12,0.6,0.00251836120150983,0.013528935611248,3.26553320884705,18.8935966041571,0
179.bmp,1,33,9,0.45,0.0788829326629639,0.107619427144527,6.36455392837524,40.1332704392515,0
179.bmp,2,53,11,0.594594594594595,0.0453698337078095,0.093588799238205,7.03349685668945,61.1245364012589,0
179.bmp,3,70,8,0.470588235294118,0.0271646566689014,0.0837076976895332,7.02121591567993,19.5923733110886,0
180.bmp,0,15,8,0.380952380952381,0.0401805154979229,0.0451028607785702,4.17269086837769,29.9158795932694,0
180.bmp,1,36,8,0.4,0.0184811968356371,0.0405849255621433,4.53357934951782,29.8862506575814,0
180.bmp,2,55,10,0.540540540540541,0.01399692799896,0.0273749697953463,3.69489884376526,54.9721038010954,0
180.bmp,3,73,10,0.555555555555556,0.00536776334047318,0.0400020368397236,5.64563655853272,3.89562366605562,0
181.bmp,0,12,9,0.473684210526316,0.0198681987822056,0.0248736254870892,2.91488671302795,28.7183588142309,0
181.bmp,1,31,11,0.578947368421053,0.00415858766064048,0.0227665845304728,1.63202011585236,39.0237875472445,0
181.bmp,2,50,8,0.372093023255814,0.252495974302292,0.201974228024483,9.6711597442627,61.2444112917877,0
181.bmp,3,74,9,0.375,0.00598103925585747,0.018679516389966,2.06429648399353,4.63262353841361,0
182.bmp,0,15,10,0.357142857142857,0.0505420342087746,0.0371393747627735,3.81420254707336,11.225038603597,0
182.bmp,1,43,10,0.434782608695652,0.0254296697676182,0.0263731870800257,4.21734762191773,13.3611649980008,0
182.bmp,2,61,12,0.615384615384615,0.00113061652518809,0.0150472046807408,1.47608208656311,120.131719272492,0
182.bmp,3,82,10,0.476190476190476,0.00480430107563734,0.00881746783852577,1.71433055400848,60.886386369069,0
183.bmp,0,18,10,0.32258064516129,0.0364360511302948,0.0612767934799194,8.90096950531006,18.2548949967297,0
183.bmp,1,49,10,0.408163265306122,0.00991771928966045,0.0288901813328266,2.77802515029907,32.3447182687112,0
183.bmp,2,67,10,0.555555555555556,7.31721229385585E-05,0.0158074293285608,2.03629446029663,60.8568577088852,0
184.bmp,0,15,8,0.275862068965517,0.0146922087296844,0.0647095069289208,5.33305644989014,14.6123317860224,0
184.bmp,1,44,11,0.488888888888889,0.00427151657640934,0.0289823301136494,3.61001324653626,51.2671901344589,0
184.bmp,2,60,10,0.588235294117647,0.0196241810917854,0.0551815368235111,3.28278613090515,41.5967846463302,0
184.bmp,3,78,9,0.5,0.00502979103475809,0.0344902984797955,2.46728277206421,57.8687731655506,0
185.bmp,0,9,9,0.45,0.0266530327498913,0.0388607569038868,2.37566137313843,89.766764603501,0
185.bmp,1,29,9,0.428571428571429,0.00929978117346764,0.0577955730259419,3.46586894989014,42.3742303305964,0
185.bmp,2,51,9,0.391304347826087,0.0217251814901829,0.21782523393631,3.98063063621521,47.5143832977048,0
185.bmp,3,75,9,0.375,0.0274678245186806,0.0592781938612461,2.16537952423096,24.7461236618947,0
186.bmp,0,14,10,0.5,0.00345371081493795,0.0118066752329469,1.63292336463928,55.3605596450375,0
186.bmp,1,34,9,0.461538461538462,0.00116981461178511,0.00888372864574194,1.21509635448456,55.3495805382927,0
186.bmp,2,53,10,0.434782608695652,0.00356329046189785,0.0113391177728772,1.70082795619965,48.6567308350133,0
186.bmp,3,80,12,0.444444444444444,0.0238224007189274,0.0481624938547611,7.1579852104187,2.83961496709986,0
187.bmp,0,17,11,0.55,0.00353168998844922,0.0125389089807868,1.29521727561951,11.807064060501,0
187.bmp,1,37,11,0.594594594594595,0.0182923562824726,0.0186986476182938,1.88877582550049,54.4802055845319,0
187.bmp,2,54,10,0.5,0.012789542786777,0.0393600650131702,2.0733437538147,48.458475518961,0
187.bmp,3,77,11,0.478260869565217,0.0134316124022007,0.0158002004027367,1.2015483379364,37.8463962183576,0
188.bmp,0,11,9,0.5625,0.00571130495518446,0.016369866207242,1.41248655319214,109.99594021882,0
188.bmp,1,27,10,0.571428571428571,0.00369254522956908,0.0153691908344626,2.48343944549561,49.6534436357731,0
188.bmp,2,46,11,0.415094339622642,0.0148108555004001,0.0824902802705765,6.99580240249634,49.5465212804513,0
188.bmp,3,80,12,0.352941176470588,0.136181205511093,0.11889374256134,11.8433475494385,40.5816202088673,0
189.bmp,0,18,11,0.611111111111111,0.0300979465246201,0.0656028762459755,7.2053165435791,19.8631815021309,0
189.bmp,1,36,11,0.611111111111111,0.0110317366197705,0.0287300273776054,2.91686964035034,76.8239636973843,0
189.bmp,2,54,10,0.526315789473684,0.000307081558275968,0.0315216593444347,5.63611268997192,71.9134252351535,0
189.bmp,3,74,12,0.6,0.00875614956021309,0.0187827367335558,2.25771808624268,78.2933824552719,0
190.bmp,0,14,11,0.647058823529412,0.00750552443787456,0.0315083339810371,2.21597743034363,52.6943181234651,0
190.bmp,1,31,10,0.555555555555556,0.00565340695902705,0.0128100924193859,1.31154203414917,57.0590197115019,0
190.bmp,2,50,9,0.418604651162791,0.0436954982578754,0.0395684503018856,3.72429418563843,42.6680130700911,0
190.bmp,3,74,8,0.333333333333333,0.00717394985258579,0.0516076385974884,8.35343933105469,10.8286885277321,0
191.bmp,0,14,11,0.647058823529412,0.00566148338839412,0.031015120446682,1.06926035881042,40.1394205110729,0
191.bmp,1,31,11,0.611111111111111,0.0106292832642794,0.0328836441040039,3.34074831008911,41.5953794102609,0
191.bmp,2,50,9,0.409090909090909,0.0273148100823164,0.0652919709682465,2.68856906890869,30.9809941360412,0
191.bmp,3,75,8,0.32,0.0626065954566002,0.0675373449921608,6.21793746948242,15.3778232420433,0
192.bmp,0,12,9,0.5,0.0290825422853231,0.0463665388524532,2.40110683441162,46.3432419568534,0
192.bmp,1,30,11,0.594594594594595,0.0074852155521512,0.0278064627200365,3.64666366577148,56.6691556666235,0
192.bmp,2,49,8,0.363636363636364,0.00785891711711884,0.0446635819971561,3.36692571640015,41.0922372631801,0
192.bmp,3,74,8,0.32,0.00939554255455732,0.0350388064980507,3.74871349334717,12.4900843857873,0
193.bmp,0,11,9,0.45,0.0173642411828041,0.0550284795463085,4.80559206008911,99.8119117010447,0
193.bmp,1,31,10,0.5,0.0252913553267717,0.0431862026453018,4.68759918212891,46.3478234950792,0
193.bmp,2,51,9,0.45,0.371696472167969,0.292735725641251,6.31396818161011,70.3759913792695,0
194.bmp,0,13,10,0.5,0.000853081990499049,0.0119996294379234,1.48903095722198,54.4057877132774,0
194.bmp,1,33,9,0.45,0.00333594926632941,0.0146927107125521,1.91584479808807,55.6057881791843,0
194.bmp,2,53,10,0.5,0.000238470398471691,0.0155960693955421,2.4678418636322,41.0973325711262,0
195.bmp,0,13,8,0.363636363636364,0.0810778439044952,0.079916313290596,5.17351818084717,31.4852645433529,0
